	SMARTS_ChKur	SMARTS_Gueymard	SMARTS_newKur	SMARTS_oldKur	SMARTS_ThKur	SMARTS_Wehrli_WRC85	SMARTS_CebChKur		Wave 			"Synthetic/composite Extraterrestrial Spectrum by Chris Gueymard, May 2003"	
2195.0	0.08354	0.08347	0.08354	0.08347	0.08354	0.08355	0.08354					1513	2.87E-01
2200.0	0.08286	0.08279	0.08286	0.08279	0.08286	0.08289	0.08286					1514	2.87E-01
2205.0	0.08109	0.0809	0.08109	0.0809	0.08109	0.08115	0.08109					1515	2.88E-01
2210.0	0.08078	0.08081	0.08078	0.08081	0.08078	0.08073	0.08078					1516	2.86E-01
2215.0	0.08055	0.08041	0.08055	0.08041	0.08055	0.08057	0.08055					1517	2.87E-01
2220.0	0.08009	0.07999	0.08009	0.07999	0.08009	0.08006	0.08009					1518	2.87E-01
2225.0	0.07905	0.07884	0.07905	0.07884	0.07905	0.0791	0.07905					1519	2.87E-01
2230.0	0.07866	0.0784	0.07866	0.0784	0.07866	0.07861	0.07866					1520	2.85E-01
2235.0	0.07824	0.07793	0.07824	0.07793	0.07824	0.07821	0.07824					1521	2.81E-01
2240.0	0.07695	0.07651	0.07695	0.07651	0.07695	0.07701	0.07695					1522	2.81E-01
2245.0	0.07672	0.07625	0.07672	0.07625	0.07672	0.07672	0.07672					1523	2.84E-01
2250.0	0.07599	0.07537	0.07599	0.07537	0.07599	0.07597	0.07599					1524	2.82E-01
2255.0	0.07498	0.07434	0.07498	0.07434	0.07498	0.07504	0.07498					1525	2.82E-01
2260.0	0.07472	0.07409	0.07472	0.07409	0.07472	0.07473	0.07472					1526	2.84E-01
2265.0	0.07394	0.07328	0.07394	0.07328	0.07394	0.07394	0.07394					1527	2.84E-01
2270.0	0.07371	0.0731	0.07371	0.0731	0.07371	0.0737	0.07371					1528	2.84E-01
2275.0	0.07316	0.07263	0.07316	0.07263	0.07316	0.07315	0.07316					1529	2.76E-01
2280.0	0.07194	0.07139	0.07194	0.07139	0.07194	0.07199	0.07194					1530	2.74E-01
2285.0	0.07165	0.07138	0.07165	0.07138	0.07165	0.07163	0.07165					1531	2.81E-01
2290.0	0.07144	0.07119	0.07144	0.07119	0.07144	0.07135	0.07144					1532	2.80E-01
2295.0	0.06956	0.0693	0.06956	0.0693	0.06956	0.06969	0.06956					1533	2.77E-01
2300.0	0.06974	0.06964	0.06974	0.06964	0.06974	0.06972	0.06974					1534	2.75E-01
2305.0	0.06952	0.0694	0.06952	0.0694	0.06952	0.06948	0.06952					1535	2.78E-01
2310.0	0.06898	0.0689	0.06898	0.0689	0.06898	0.06899	0.06898					1536	2.79E-01
2315.0	0.06823	0.06815	0.06823	0.06815	0.06823	0.06823	0.06823					1537	2.77E-01
2320.0	0.06757	0.06763	0.06757	0.06763	0.06757	0.06751	0.06757					1538	2.74E-01
2325.0	0.0658	0.06556	0.0658	0.06556	0.0658	0.06595	0.0658					1539	2.72E-01
2330.0	0.06632	0.06622	0.06632	0.06622	0.06632	0.06629	0.06632					1540	2.69E-01
2335.0	0.06578	0.06572	0.06578	0.06572	0.06578	0.06573	0.06578					1541	2.73E-01
2340.0	0.06539	0.06522	0.06539	0.06522	0.06539	0.06543	0.06539					1542	2.73E-01
2345.0	0.06524	0.0651	0.06524	0.0651	0.06524	0.06524	0.06524					1543	2.75E-01
2350.0	0.0644	0.06434	0.0644	0.06434	0.0644	0.06434	0.0644					1544	2.75E-01
2355.0	0.06275	0.0626	0.06275	0.0626	0.06275	0.06284	0.06275					1545	2.76E-01
2360.0	0.06313	0.06307	0.06313	0.06307	0.06313	0.06316	0.06313					1546	2.74E-01
2365.0	0.06302	0.06301	0.06302	0.06301	0.06302	0.06302	0.06302					1547	2.68E-01
2370.0	0.06235	0.06239	0.06235	0.06239	0.06235	0.06229	0.06235					1548	2.68E-01
2375.0	0.06137	0.06141	0.06137	0.06141	0.06137	0.06144	0.06137					1549	2.69E-01
2380.0	0.06164	0.06181	0.06164	0.06181	0.06164	0.06151	0.06164					1550	2.68E-01
2385.0	0.05925	0.05913	0.05925	0.05913	0.05925	0.05945	0.05925					1551	2.70E-01
2390.0	0.06018	0.06036	0.06018	0.06036	0.06018	0.0601	0.06018					1552	2.71E-01
2395.0	0.05996	0.06007	0.05996	0.06007	0.05996	0.05997	0.05996					1553	2.66E-01
2400.0	0.05957	0.05974	0.05957	0.05974	0.05957	0.05958	0.05957					1554	2.65E-01
2405.0	0.05923	0.05944	0.05923	0.05944	0.05923	0.05923	0.05923					1555	2.64E-01
2410.0	0.05888	0.05915	0.05888	0.05915	0.05888	0.05882	0.05888					1556	2.65E-01
2415.0	0.05677	0.05698	0.05677	0.05698	0.05677	0.05695	0.05677					1557	2.67E-01
2420.0	0.05745	0.05782	0.05745	0.05782	0.05745	0.05736	0.05745					1558	2.66E-01
2425.0	0.05706	0.05733	0.05706	0.05733	0.05706	0.05707	0.05706					1559	2.65E-01
2430.0	0.0569	0.05719	0.0569	0.05719	0.0569	0.05689	0.0569					1560	2.66E-01
2435.0	0.05615	0.05647	0.05615	0.05647	0.05615	0.05617	0.05615					1561	2.68E-01
2440.0	0.05606	0.05627	0.05606	0.05627	0.05606	0.05604	0.05606					1562	2.66E-01
2445.0	0.05532	0.05556	0.05532	0.05556	0.05532	0.05531	0.05532					1563	2.63E-01
2450.0	0.05435	0.05459	0.05435	0.05459	0.05435	0.05436	0.05435					1564	2.65E-01
2455.0	0.05393	0.05416	0.05393	0.05416	0.05393	0.05398	0.05393					1565	2.64E-01
2460.0	0.05418	0.05451	0.05418	0.05451	0.05418	0.05417	0.05418					1566	2.61E-01
2465.0	0.05403	0.0543	0.05403	0.0543	0.05403	0.05401	0.05403					1567	2.61E-01
2470.0	0.05311	0.0534	0.05311	0.0534	0.05311	0.05312	0.05311					1568	2.59E-01
2475.0	0.05315	0.05337	0.05315	0.05337	0.05315	0.05309	0.05315					1569	2.60E-01
2480.0	0.05184	0.0521	0.05184	0.0521	0.05184	0.05195	0.05184					1570	2.62E-01
2485.0	0.05162	0.05177	0.05162	0.05177	0.05162	0.05158	0.05162					1571	2.64E-01
2490.0	0.05181	0.05222	0.05181	0.05222	0.05181	0.05177	0.05181					1572	2.62E-01
2495.0	0.05144	0.04889	0.05144	0.05172	0.05144	0.05146	0.05144					1573	2.61E-01
2500.0	0.05132	0.05138	0.05132	0.05166	0.05132	0.05131	0.05132					1574	2.52E-01
2505.0	0.05095	0.05082	0.05095	0.0513	0.05095	0.05093	0.05095					1575	2.50E-01
2510.0	0.05006	0.0496	0.05006	0.05036	0.05006	0.05011	0.05006					1576	2.48E-01
2515.0	0.04989	0.04876	0.04989	0.0502	0.04989	0.04988	0.04989					1577	2.42E-01
2520.0	0.04973	0.04814	0.04973	0.04999	0.04973	0.04971	0.04973					1578	2.55E-01
2525.0	0.04947	0.04765	0.04947	0.04968	0.04947	0.04948	0.04947					1579	2.59E-01
2530.0	0.04918	0.0477	0.04918	0.04934	0.04918	0.0492	0.04918					1580	2.60E-01
2535.0	0.04871	0.04712	0.04871	0.04879	0.04871	0.0487	0.04871					1581	2.56E-01
2540.0	0.04783	0.04677	0.04783	0.04777	0.04783	0.04789	0.04783					1582	2.50E-01
2545.0	0.04778	0.04661	0.04778	0.04783	0.04778	0.04775	0.04778					1583	2.52E-01
2550.0	0.04743	0.04626	0.04743	0.04741	0.04743	0.04744	0.04743					1584	2.54E-01
2555.0	0.04708	0.04593	0.04708	0.04703	0.04708	0.04708	0.04708					1585	2.56E-01
2560.0	0.04674	0.0454	0.04674	0.04676	0.04674	0.04675	0.04674					1586	2.53E-01
2565.0	0.04642	0.04516	0.04642	0.04645	0.04642	0.04642	0.04642					1587	2.49E-01
2570.0	0.04621	0.04485	0.04621	0.04628	0.04621	0.04622	0.04621					1588	2.40E-01
2575.0	0.04614	0.04448	0.04614	0.04624	0.04614	0.04615	0.04614					1589	2.32E-01
2580.0	0.04563	0.0441	0.04563	0.04575	0.04563	0.04561	0.04563					1590	2.38E-01
2585.0	0.04433	0.04327	0.04433	0.04443	0.04433	0.04445	0.04433					1591	2.43E-01
2590.0	0.045	0.04341	0.045	0.04523	0.045	0.04492	0.045					1592	2.52E-01
2595.0	0.04457	0.04304	0.04457	0.04475	0.04457	0.04459	0.04457					1593	2.54E-01
2600.0	0.04437	0.04291	0.04437	0.04472	0.04437	0.04438	0.04437					1594	2.55E-01
2605.0	0.04417	0.0428	0.04417	0.04459	0.04417	0.04418	0.04417					1595	2.51E-01
2610.0	0.04377	0.0425	0.04377	0.04429	0.04377	0.0438	0.04377					1596	2.44E-01
2615.0	0.0434	0.04228	0.0434	0.04405	0.0434	0.04336	0.0434					1597	2.52E-01
2620.0	0.04266	0.0419	0.04266	0.04341	0.04266	0.04258	0.04266					1598	2.53E-01
2625.0	0.04029	0.04058	0.04029	0.04084	0.04029	0.04059	0.04029					1599	2.50E-01
2630.0	0.04199	0.04116	0.04199	0.0429	0.04199	0.04182	0.04199					1600	2.48E-01
2635.0	0.04226	0.04096	0.04226	0.043	0.04226	0.04221	0.04226					1601	2.45E-01
2640.0	0.04125	0.04022	0.04125	0.0419	0.04125	0.04133	0.04125					1602	2.47E-01
2645.0	0.04153	0.04018	0.04153	0.0421	0.04153	0.04152	0.04153					1603	2.48E-01
2650.0	0.04137	0.03996	0.04137	0.04184	0.04137	0.04136	0.04137					1604	2.46E-01
2655.0	0.0407	0.03959	0.0407	0.04108	0.0407	0.0408	0.0407					1605	2.45E-01
2660.0	0.04081	0.03948	0.04081	0.0411	0.04081	0.04075	0.04081					1606	2.43E-01
2665.0	0.03981	0.03895	0.03981	0.03992	0.03981	0.03992	0.03981					1607	2.45E-01
2670.0	0.04025	0.0391	0.04025	0.04045	0.04025	0.04018	0.04025					1608	2.46E-01
2675.0	0.03977	0.03861	0.03977	0.03983	0.03977	0.03979	0.03977					1609	2.39E-01
2680.0	0.03975	0.03843	0.03975	0.03983	0.03975	0.03975	0.03975					1610	2.34E-01
2685.0	0.03958	0.03816	0.03958	0.03961	0.03958	0.03958	0.03958					1611	2.38E-01
2690.0	0.03928	0.03779	0.03928	0.03928	0.03928	0.03929	0.03928					1612	2.40E-01
2695.0	0.03893	0.03746	0.03893	0.03891	0.03893	0.03896	0.03893					1613	2.42E-01
2700.0	0.03879	0.03712	0.03879	0.03879	0.03879	0.03882	0.03879					1614	2.41E-01
2705.0	0.03848	0.03693	0.03848	0.03847	0.03848	0.03848	0.03848					1615	2.35E-01
2710.0	0.03816	0.03668	0.03816	0.03815	0.03816	0.03816	0.03816					1616	2.32E-01
2715.0	0.03798	0.03656	0.03798	0.03801	0.03798	0.03797	0.03798					1617	2.37E-01
2720.0	0.0377	0.03638	0.0377	0.03769	0.0377	0.03771	0.0377					1618	2.40E-01
2725.0	0.03738	0.03613	0.03738	0.03737	0.03738	0.03739	0.03738					1619	2.37E-01
2730.0	0.0372	0.03601	0.0372	0.03722	0.0372	0.03717	0.0372					1620	2.31E-01
2735.0	0.03699	0.03574	0.03699	0.03701	0.03699	0.03698	0.03699					1621	2.34E-01
2740.0	0.03663	0.03553	0.03663	0.03662	0.03663	0.03664	0.03663					1622	2.37E-01
2745.0	0.03653	0.03538	0.03653	0.03654	0.03653	0.03653	0.03653					1623	2.41E-01
2750.0	0.03622	0.03518	0.03622	0.03621	0.03622	0.03621	0.03622					1624	2.39E-01
2755.0	0.03569	0.03486	0.03569	0.03569	0.03569	0.03568	0.03569					1625	2.38E-01
2760.0	0.03522	0.03455	0.03522	0.03523	0.03522	0.03524	0.03522					1626	2.39E-01
2765.0	0.03532	0.0344	0.03532	0.0353	0.03532	0.03531	0.03532					1627	2.40E-01
2770.0	0.03523	0.03426	0.03523	0.03526	0.03523	0.03523	0.03523					1628	2.40E-01
2775.0	0.03489	0.03393	0.03489	0.03487	0.03489	0.03493	0.03489					1629	2.37E-01
2780.0	0.03475	0.03364	0.03475	0.03475	0.03475	0.03475	0.03475					1630	2.36E-01
2785.0	0.0345	0.03342	0.0345	0.0345	0.0345	0.03455	0.0345					1631	2.37E-01
2790.0	0.0344	0.0332	0.0344	0.03441	0.0344	0.03442	0.0344					1632	2.35E-01
2795.0	0.03417	0.03293	0.03417	0.03418	0.03417	0.03416	0.03417					1633	2.32E-01
2800.0	0.03388	0.03276	0.03388	0.03389	0.03388	0.03388	0.03388					1634	2.33E-01
2805.0	0.03364	0.03253	0.03364	0.03363	0.03364	0.03368	0.03364					1635	2.34E-01
2810.0	0.03349	0.03242	0.03349	0.0335	0.03349	0.0335	0.03349					1636	2.29E-01
2815.0	0.03324	0.03226	0.03324	0.03324	0.03324	0.03325	0.03324					1637	2.25E-01
2820.0	0.03303	0.03206	0.03303	0.03304	0.03303	0.03304	0.03303					1638	2.20E-01
2825.0	0.03279	0.03184	0.03279	0.03279	0.03279	0.03281	0.03279					1639	2.21E-01
2830.0	0.03261	0.0317	0.03261	0.0326	0.03261	0.03259	0.03261					1640	2.21E-01
2835.0	0.03243	0.03145	0.03243	0.03243	0.03243	0.03243	0.03243					1641	2.20E-01
2840.0	0.03206	0.03118	0.03206	0.03205	0.03206	0.03208	0.03206					1642	2.22E-01
2845.0	0.03193	0.03095	0.03193	0.03193	0.03193	0.03188	0.03193					1643	2.24E-01
2850.0	0.03169	0.03068	0.03169	0.03169	0.03169	0.03171	0.03169					1644	2.22E-01
2855.0	0.03153	0.03043	0.03153	0.03153	0.03153	0.03153	0.03153					1645	2.23E-01
2860.0	0.03131	0.03016	0.03131	0.0313	0.03131	0.03132	0.03131					1646	2.26E-01
2865.0	0.03108	0.02996	0.03108	0.03109	0.03108	0.03106	0.03108					1647	2.26E-01
2870.0	0.0305	0.0296	0.0305	0.0305	0.0305	0.03052	0.0305					1648	2.24E-01
2875.0	0.03032	0.0294	0.03032	0.03031	0.03032	0.03034	0.03032					1649	2.23E-01
2880.0	0.03046	0.0294	0.03046	0.03046	0.03046	0.03047	0.03046					1650	2.24E-01
2885.0	0.0303	0.02922	0.0303	0.03031	0.0303	0.0303	0.0303					1651	2.23E-01
2890.0	0.03009	0.02907	0.03009	0.03008	0.03009	0.03005	0.03009					1652	2.24E-01
2895.0	0.02994	0.02896	0.02994	0.02995	0.02994	0.02994	0.02994					1653	2.24E-01
2900.0	0.02973	0.02881	0.02973	0.02972	0.02973	0.02973	0.02973					1654	2.24E-01
2905.0	0.02953	0.02867	0.02953	0.02952	0.02953	0.02954	0.02953					1655	2.24E-01
2910.0	0.02939	0.0285	0.02939	0.02941	0.02939	0.0294	0.02939					1656	2.25E-01
2915.0	0.02915	0.02822	0.02915	0.02915	0.02915	0.02919	0.02915					1657	2.25E-01
2920.0	0.02898	0.02804	0.02898	0.029	0.02898	0.02898	0.02898					1658	2.24E-01
2925.0	0.02865	0.02778	0.02865	0.02865	0.02865	0.02866	0.02865					1659	2.23E-01
2930.0	0.02856	0.02757	0.02856	0.02857	0.02856	0.02854	0.02856					1660	2.25E-01
2935.0	0.02843	0.02733	0.02843	0.02843	0.02843	0.02844	0.02843					1661	2.25E-01
2940.0	0.02824	0.02714	0.02824	0.02825	0.02824	0.02824	0.02824					1662	2.23E-01
2945.0	0.02798	0.02684	0.02798	0.02796	0.02798	0.02802	0.02798					1663	2.22E-01
2950.0	0.02786	0.02668	0.02786	0.02786	0.02786	0.02787	0.02786					1664	2.21E-01
2955.0	0.02771	0.02656	0.02771	0.02771	0.02771	0.02771	0.02771					1665	2.19E-01
2960.0	0.02755	0.02638	0.02755	0.02754	0.02755	0.02754	0.02755					1666	2.19E-01
2965.0	0.0274	0.02626	0.0274	0.02741	0.0274	0.02741	0.0274					1667	2.17E-01
2970.0	0.02721	0.02612	0.02721	0.02721	0.02721	0.02722	0.02721					1668	2.15E-01
2975.0	0.02706	0.02601	0.02706	0.02707	0.02706	0.02706	0.02706					1669	2.18E-01
2980.0	0.02685	0.0258	0.02685	0.02684	0.02685	0.02686	0.02685					1670	2.19E-01
2985.0	0.02671	0.02569	0.02671	0.02672	0.02671	0.02671	0.02671					1671	2.15E-01
2990.0	0.0265	0.02554	0.0265	0.0265	0.0265	0.02651	0.0265					1672	2.11E-01
2995.0	0.0263	0.0254	0.0263	0.02629	0.0263	0.02631	0.0263					1673	2.14E-01
3000.0	0.02608	0.02525	0.02608	0.02608	0.02608	0.02611	0.02608					1674	2.14E-01
3005.0	0.02604	0.02512	0.02604	0.02605	0.02604	0.02602	0.02604					1675	2.10E-01
3010.0	0.02587	0.02498	0.02587	0.02586	0.02587	0.02586	0.02587					1676	2.10E-01
3015.0	0.0257	0.02486	0.0257	0.0257	0.0257	0.02571	0.0257					1677	2.12E-01
3020.0	0.02551	0.02466	0.02551	0.02551	0.02551	0.02553	0.02551					1678	2.10E-01
3025.0	0.02536	0.02454	0.02536	0.02536	0.02536	0.02535	0.02536					1679	2.06E-01
3030.0	0.02517	0.02442	0.02517	0.02519	0.02517	0.02515	0.02517					1680	1.99E-01
3035.0	0.02481	0.02421	0.02481	0.02483	0.02481	0.02478	0.02481					1681	1.97E-01
3040.0	0.02433	0.02393	0.02433	0.02427	0.02433	0.02441	0.02433					1682	2.02E-01
3045.0	0.02463	0.02402	0.02463	0.02465	0.02463	0.02461	0.02463					1683	2.07E-01
3050.0	0.02461	0.02395	0.02461	0.02462	0.02461	0.02462	0.02461					1684	2.09E-01
3055.0	0.02441	0.02386	0.02441	0.02441	0.02441	0.02444	0.02441					1685	2.09E-01
3060.0	0.02429	0.02376	0.02429	0.02429	0.02429	0.02427	0.02429					1686	2.09E-01
3065.0	0.02406	0.02354	0.02406	0.02406	0.02406	0.02409	0.02406					1687	2.09E-01
3070.0	0.02397	0.02344	0.02397	0.02396	0.02397	0.02398	0.02397					1688	2.09E-01
3075.0	0.02387	0.02335	0.02387	0.02387	0.02387	0.02388	0.02387					1689	2.07E-01
3080.0	0.02368	0.02315	0.02368	0.02368	0.02368	0.02367	0.02368					1690	2.09E-01
3085.0	0.0235	0.02295	0.0235	0.02348	0.0235	0.02354	0.0235					1691	2.10E-01
3090.0	0.0234	0.0228	0.0234	0.02341	0.0234	0.02338	0.0234					1692	2.10E-01
3095.0	0.02325	0.02263	0.02325	0.02327	0.02325	0.02324	0.02325					1693	2.10E-01
3100.0	0.02309	0.02243	0.02309	0.02308	0.02309	0.0231	0.02309					1694	2.09E-01
3105.0	0.02301	0.02228	0.02301	0.02301	0.02301	0.02303	0.02301					1695	2.09E-01
3110.0	0.02285	0.02211	0.02285	0.02288	0.02285	0.02281	0.02285					1696	2.08E-01
3115.0	0.02239	0.02177	0.02239	0.02233	0.02239	0.02247	0.02239					1697	2.08E-01
3120.0	0.02253	0.02174	0.02253	0.02255	0.02253	0.02247	0.02253					1698	2.08E-01
3125.0	0.02244	0.02158	0.02244	0.02245	0.02244	0.02243	0.02244					1699	2.06E-01
3130.0	0.02228	0.02145	0.02228	0.02228	0.02228	0.02227	0.02228					1700	2.04E-01
3135.0	0.02218	0.02136	0.02218	0.02219	0.02218	0.02218	0.02218					1701	2.04E-01
3140.0	0.02204	0.02118	0.02204	0.02204	0.02204	0.02204	0.02204					1702	2.03E-01
3145.0	0.02192	0.02107	0.02192	0.02192	0.02192	0.02191	0.02192					1703	2.02E-01
3150.0	0.02164	0.02088	0.02164	0.02161	0.02164	0.02167	0.02164					1704	2.04E-01
3155.0	0.02159	0.02083	0.02159	0.02163	0.02159	0.02159	0.02159					1705	2.03E-01
3160.0	0.02153	0.02073	0.02153	0.02153	0.02153	0.02152	0.02153					1710	1.98E-01
3165.0	0.02135	0.02066	0.02135	0.02136	0.02135	0.02135	0.02135					1715	1.99E-01
3170.0	0.02116	0.02052	0.02116	0.02115	0.02116	0.0212	0.02116					1720	1.96E-01
3175.0	0.02115	0.02047	0.02115	0.02117	0.02115	0.02113	0.02115					1725	1.93E-01
3180.0	0.02096	0.02032	0.02096	0.02095	0.02096	0.02098	0.02096					1730	1.91E-01
3185.0	0.02088	0.02024	0.02088	0.0209	0.02088	0.0209	0.02088					1735	1.81E-01
3190.0	0.02078	0.02019	0.02078	0.02078	0.02078	0.02079	0.02078					1740	1.85E-01
3195.0	0.02065	0.02008	0.02065	0.02065	0.02065	0.02065	0.02065					1745	1.86E-01
3200.0	0.02045	0.01994	0.02045	0.02044	0.02045	0.02047	0.02045					1750	1.84E-01
3205.0	0.02039	0.01986	0.02039	0.02041	0.02039	0.02038	0.02039					1755	1.84E-01
3210.0	0.02029	0.01976	0.02029	0.0203	0.02029	0.02027	0.02029					1760	1.82E-01
3215.0	0.02011	0.01962	0.02011	0.0201	0.02011	0.02012	0.02011					1765	1.80E-01
3220.0	0.02004	0.01954	0.02004	0.02005	0.02004	0.02005	0.02004					1770	1.78E-01
3225.0	0.01991	0.01942	0.01991	0.0199	0.01991	0.0199	0.01991					1775	1.76E-01
3230.0	0.0198	0.01938	0.0198	0.0198	0.0198	0.0198	0.0198					1780	1.74E-01
3235.0	0.01966	0.01926	0.01966	0.01965	0.01966	0.01968	0.01966					1785	1.73E-01
3240.0	0.01953	0.01921	0.01953	0.01953	0.01953	0.01953	0.01953					1790	1.72E-01
3245.0	0.0194	0.0191	0.0194	0.01939	0.0194	0.0194	0.0194					1795	1.70E-01
3250.0	0.01936	0.01909	0.01936	0.01937	0.01936	0.01935	0.01936					1800	1.68E-01
3255.0	0.01922	0.0189	0.01922	0.01921	0.01922	0.01922	0.01922					1805	1.67E-01
3260.0	0.01909	0.0188	0.01909	0.01909	0.01909	0.0191	0.01909					1810	1.65E-01
3265.0	0.01898	0.0187	0.01898	0.01899	0.01898	0.01898	0.01898					1815	1.58E-01
3270.0	0.01889	0.0186	0.01889	0.0189	0.01889	0.01889	0.01889					1820	1.56E-01
3275.0	0.01876	0.01848	0.01876	0.01875	0.01876	0.01877	0.01876					1825	1.60E-01
3280.0	0.01862	0.01837	0.01862	0.01862	0.01862	0.01862	0.01862					1830	1.59E-01
3285.0	0.0185	0.01832	0.0185	0.01851	0.0185	0.01852	0.0185					1835	1.58E-01
3290.0	0.01835	0.01826	0.01835	0.01836	0.01835	0.01833	0.01835					1840	1.56E-01
3295.0	0.01794	0.01803	0.01794	0.01792	0.01794	0.01799	0.01794					1845	1.53E-01
3300.0	0.01792	0.01792	0.01792	0.01794	0.01792	0.01794	0.01792					1850	1.53E-01
3305.0	0.01809	0.01786	0.01809	0.0181	0.01809	0.0181	0.01809					1855	1.52E-01
3310.0	0.018	0.0177	0.018	0.018	0.018	0.018	0.018					1860	1.50E-01
3315.0	0.01786	0.0176	0.01786	0.01789	0.01786	0.01783	0.01786					1865	1.48E-01
3320.0	0.01749	0.0173	0.01749	0.01744	0.01749	0.0176	0.01749					1870	1.46E-01
3325.0	0.01767	0.01728	0.01767	0.0177	0.01767	0.01764	0.01767					1875	1.35E-01
3330.0	0.01762	0.01713	0.01762	0.01762	0.01762	0.01762	0.01762					1880	1.42E-01
3335.0	0.01751	0.01703	0.01751	0.01752	0.01751	0.01753	0.01751					1885	1.43E-01
3340.0	0.01738	0.01685	0.01738	0.01737	0.01738	0.01739	0.01738					1890	1.41E-01
3345.0	0.01733	0.01678	0.01733	0.01734	0.01733	0.01733	0.01733					1895	1.38E-01
3350.0	0.01719	0.0166	0.01719	0.0172	0.01719	0.0172	0.01719					1900	1.39E-01
3355.0	0.01711	0.0165	0.01711	0.0171	0.01711	0.01715	0.01711					1905	1.38E-01
3360.0	0.01704	0.01636	0.01704	0.01704	0.01704	0.01702	0.01704					1910	1.37E-01
3365.0	0.01688	0.01629	0.01688	0.01688	0.01688	0.0169	0.01688					1915	1.36E-01
3370.0	0.01674	0.01618	0.01674	0.01674	0.01674	0.01675	0.01674					1920	1.34E-01
3375.0	0.01672	0.01611	0.01672	0.01673	0.01672	0.01668	0.01672					1925	1.33E-01
3380.0	0.01662	0.01601	0.01662	0.01662	0.01662	0.01663	0.01662					1930	1.30E-01
3385.0	0.01654	0.01598	0.01654	0.01654	0.01654	0.01658	0.01654					1935	1.30E-01
3390.0	0.01648	0.0159	0.01648	0.01649	0.01648	0.01648	0.01648					1940	1.27E-01
3395.0	0.01626	0.0158	0.01626	0.01626	0.01626	0.01625	0.01626					1945	1.20E-01
3400.0	0.01603	0.01564	0.01603	0.016	0.01603	0.01609	0.01603					1950	1.25E-01
3405.0	0.01613	0.01565	0.01613	0.01618	0.01613	0.01612	0.01613					1955	1.27E-01
3410.0	0.01605	0.01554	0.01605	0.01604	0.01605	0.01606	0.01605					1960	1.25E-01
3415.0	0.0159	0.01547	0.0159	0.01587	0.0159	0.01595	0.0159					1965	1.23E-01
3420.0	0.0159	0.01543	0.0159	0.01592	0.0159	0.0159	0.0159					1970	1.23E-01
3425.0	0.01579	0.01532	0.01579	0.01579	0.01579	0.0158	0.01579					1975	1.20E-01
3430.0	0.01569	0.01522	0.01569	0.01569	0.01569	0.01572	0.01569					1980	1.19E-01
3435.0	0.01566	0.01515	0.01566	0.01567	0.01566	0.01568	0.01566					1985	1.18E-01
3440.0	0.01558	0.01505	0.01558	0.01558	0.01558	0.01558	0.01558					1990	1.18E-01
3445.0	0.01549	0.01502	0.01549	0.01549	0.01549	0.0155	0.01549					1995	1.16E-01
3450.0	0.01541	0.01492	0.01541	0.01541	0.01541	0.0154	0.01541					2000	1.16E-01
3455.0	0.01531	0.01488	0.01531	0.01531	0.01531	0.01533	0.01531					2005	1.15E-01
3460.0	0.01524	0.0148	0.01524	0.01524	0.01524	0.01524	0.01524					2010	1.14E-01
3465.0	0.01515	0.01476	0.01515	0.01515	0.01515	0.01516	0.01515					2015	1.13E-01
3470.0	0.01504	0.01466	0.01504	0.01505	0.01504	0.01504	0.01504					2020	1.11E-01
3475.0	0.01495	0.01456	0.01495	0.01495	0.01495	0.01499	0.01495					2025	1.11E-01
3480.0	0.0149	0.01448	0.0149	0.01491	0.0149	0.01491	0.0149					2030	1.09E-01
3485.0	0.01482	0.01445	0.01482	0.01482	0.01482	0.01482	0.01482					2035	1.08E-01
3490.0	0.01473	0.01436	0.01473	0.01474	0.01473	0.01473	0.01473					2040	1.08E-01
3495.0	0.01464	0.01432	0.01464	0.01464	0.01464	0.01465	0.01464					2045	1.08E-01
3500.0	0.01458	0.01423	0.01458	0.01458	0.01458	0.01461	0.01458					2050	1.06E-01
3505.0	0.01451	0.01415	0.01451	0.01452	0.01451	0.0145	0.01451					2055	1.05E-01
3510.0	0.01443	0.01405	0.01443	0.01443	0.01443	0.01445	0.01443					2060	1.04E-01
3515.0	0.01434	0.01402	0.01434	0.01435	0.01434	0.01434	0.01434					2065	1.03E-01
3520.0	0.01426	0.01393	0.01426	0.01427	0.01426	0.01427	0.01426					2070	1.02E-01
3525.0	0.01418	0.01389	0.01418	0.01418	0.01418	0.01416	0.01418					2075	1.02E-01
3530.0	0.01411	0.0138	0.01411	0.01411	0.01411	0.01411	0.01411					2080	1.01E-01
3535.0	0.014	0.01376	0.014	0.014	0.014	0.014	0.014					2085	9.97E-02
3540.0	0.01393	0.01367	0.01393	0.01392	0.01393	0.01396	0.01393					2090	9.87E-02
3545.0	0.0139	0.01366	0.0139	0.0139	0.0139	0.01393	0.0139					2095	9.73E-02
3550.0	0.01383	0.01357	0.01383	0.01383	0.01383	0.01381	0.01383					2100	9.75E-02
3555.0	0.01369	0.01345	0.01369	0.01368	0.01369	0.0137	0.01369					2105	9.68E-02
3560.0	0.01361	0.01336	0.01361	0.01361	0.01361	0.01365	0.01361					2110	9.57E-02
3565.0	0.01359	0.01336	0.01359	0.0136	0.01359	0.01358	0.01359					2115	9.49E-02
3570.0	0.01348	0.01325	0.01348	0.01347	0.01348	0.0135	0.01348					2120	9.37E-02
3575.0	0.01344	0.01318	0.01344	0.01345	0.01344	0.01345	0.01344					2125	9.29E-02
